filename,width,height,label,points
Kradangnga_800_2.png,8192,4283,non-green-800,"2574.00,2852.00;6824.00,3092.00;2562.80,343.20;1838.40,1647.60"
Kradangnga_800_2.png,8192,4283,non-green-800,"2828.76,1669.47"
Kradangnga_800_2.png,8192,4283,non-green-800,"4741.00,2184.30;5561.40,1923.10"
Kradangnga_800_2.png,8192,4283,non-green-800,"4598.80,2172.60;5122.80,3986.90"
Kradangnga_800_2.png,8192,4283,non-green-800,"7263.60,2809.90;4139.00,1250.00;4476.10,1348.70;7992.50,880.00;8119.00,900.00;7869.00,950.00;6139.30,2309.30;397.60,4197.20"
Kradangnga_800_2.png,8192,4283,green-800,"1694.58,613.05;3220.70,1892.70"
Kradangnga_800_2.png,8192,4283,green-800,"5886.90,293.00"
Kradangnga_800_2.png,8192,4283,green-800,"5584.77,2175.66;4025.12,2354.55"
Kradangnga_800_2.png,8192,4283,green-800,"6072.75,62.57"
Kradangnga_800_2.png,8192,4283,green-800,"1045.40,1366.50"
Kradangnga_800_2.png,8192,4283,green-800,"7932.70,1434.60"
Kradangnga_800_2.png,8192,4283,non-green-800,"360.60,600.80;504.80,547.10"
Kradangnga_800_2.png,8192,4283,coconut-800,"5083.50,2813.10;2652.00,2612.00;2935.00,2053.60;564.20,1319.80;109.80,2932.00;8009.30,328.30;829.30,2151.00"
Kradangnga_800_2.png,8192,4283,green-800,"7601.50,692.30"
Kradangnga_800_2.png,8192,4283,coconut-800,"1085.30,538.90;3377.10,1223.30;6356.50,959.90;6992.70,2489.90;7645.00,3839.80;6917.60,1438.30;3615.00,1689.00;5741.70,2890.70;6936.80,3399.40;6802.20,2586.80;2587.00,3515.60;6739.20,2433.20;1114.90,1875.80;7113.80,941.10;4275.10,4052.10;4517.10,3744.50;3626.30,4065.30;1835.00,2879.00;406.20,2965.60;5079.70,1855.90;1907.60,3516.60;1398.50,3480.30;545.00,2839.90;4892.00,2645.70;4758.20,3206.60;4945.40,3562.50;6803.60,1155.10;6349.00,1237.00;7384.80,1496.40;1595.50,3891.40;1110.80,2126.00;2134.20,2265.60;2335.00,2509.00;2465.00,2569.00;2766.40,2283.90;625.00,1469.00;1102.50,653.10;205.50,294.00;358.50,410.70"
Kradangnga_800_2.png,8192,4283,coconut-800,"2169.70,2051.90;258.70,2758.50;666.00,1998.40;200.00,2090.00;5195.90,3306.80;7040.60,3284.10;7107.50,1656.40;5510.00,3830.00;3670.00,3700.00;4890.00,2040.00;4936.20,1623.80;3983.30,1072.50;2784.70,1160.50;3375.30,1725.20;7015.10,3545.80;4807.70,3418.00;5463.70,3326.90"
Kradangnga_800_2.png,8192,4283,coconut-800,"3611.70,1539.30;4592.30,4092.70;2050.10,817.90;1161.00,1142.00;5225.40,3495.50;5241.00,2152.00;4834.30,1819.80;6311.00,1532.00;7352.90,614.40;1861.30,3383.50;279.00,2563.80;141.00,2572.00;1411.00,2032.00;1977.30,1121.80;531.00,1102.00;831.00,1042.00;689.00,522.50;681.00,1282.00;6531.00,2842.00;6301.00,2662.00;7476.10,2633.10;7509.70,2427.60;5891.00,1392.00;7766.00,1382.10;3121.00,3952.00;831.00,1852.00;2282.90,848.50;3449.90,1195.80;5915.00,2491.00;6156.20,3137.90;6472.00,1696.00;2081.10,3631.90;2072.00,3136.00;1209.00,4059.50;1802.90,3734.40;4086.40,1573.50;2224.30,646.50;2300.80,287.70;1930.00,291.00;1416.10,874.00;1212.00,482.40"
Kradangnga_800_2.png,8192,4283,coconut-800,"2931.70,818.40;7485.80,3232.80;7282.80,3150.20;7272.60,2192.60;7239.70,2013.20;7388.00,2092.90;7660.90,2012.90;7717.20,2091.30;7816.20,1898.80;6935.00,522.50;2782.00,3183.00;2539.10,4013.00;3132.00,2715.50;1112.70,2879.90;203.70,1879.60"
Kradangnga_800_3.png,8192,4283,non-green-800,"7904.65,2033.89;7856.40,1966.30"
Kradangnga_800_3.png,8192,4283,non-green-800,"1096.77,3726.16;1129.51,3830.95;2079.11,2717.63;2550.63,3529.70;2570.28,3582.09;4259.90,2750.37;5942.98,3490.40;5857.84,3444.56;6185.29,373.11;5674.47,805.34;5550.04,982.16;5288.08,883.93;5333.93,1309.61;5654.82,635.07;6028.11,536.84;1312.88,490.99;1411.12,373.11;225.76,163.55;193.02,45.67;75.14,386.21;317.45,720.21;1823.70,2540.81;2118.40,2357.44;4967.19,4106.00;7056.29,1840.07;7285.51,1617.41;3585.36,2108.58;1273.59,3542.79;1411.12,3477.30;1306.33,4125.65;4443.27,4079.81;4312.29,4132.20;4744.52,4040.51;3500.23,2206.81;1515.90,811.90"
Kradangnga_800_3.png,8192,4283,non-green-800,"7175.80,2335.50;7135.90,1897.50"
Kradangnga_800_3.png,8192,4283,non-green-800,"596.12,2949.56;5964.58,668.48;2546.41,3245.90;2325.88,3245.90;2953.01,4196.92;4131.45,4141.79;1790.10,1406.00;1720.90,1276.40"
Kradangnga_800_3.png,8192,4283,non-green-800,"107.61,1011.88;396.65,901.77;479.20,750.40"
Kradangnga_800_3.png,8192,4283,non-green-800,"170.30,788.40;8093.40,2181.00"
Kradangnga_800_3.png,8192,4283,non-green-800,"7151.36,1132.59;6603.77,757.10;7562.80,2079.00;6423.85,452.02;7725.00,801.40;7581.61,616.29;7294.80,285.90"
Kradangnga_800_3.png,8192,4283,non-green-800,"7106.50,2432.30"
Kradangnga_800_3.png,8192,4283,green-800,"3231.00,744.00;3031.00,194.00;3651.00,1884.00;4531.00,3894.00;4131.00,2904.00"
Kradangnga_800_3.png,8192,4283,green-800,"1736.90,884.30;1982.50,555.30"
Kradangnga_800_3.png,8192,4283,non-green-800,"1189.60,1142.60"
Kradangnga_800_3.png,8192,4283,green-800,"1674.25,3486.76;1742.68,3630.91"
Kradangnga_800_3.png,8192,4283,green-800,"3925.35,2636.53"
Kradangnga_800_3.png,8192,4283,green-800,"4243.60,62.30"
Kradangnga_800_3.png,8192,4283,green-800,"4071.06,191.61"
Kradangnga_800_3.png,8192,4283,green-800,"1550.10,3841.80"
Kradangnga_800_3.png,8192,4283,green-800,"6171.51,1991.52;6364.80,602.10"
Kradangnga_800_3.png,8192,4283,green-800,"5026.80,192.73"
Kradangnga_800_3.png,8192,4283,green-800,"3316.30,1296.70"
Kradangnga_800_3.png,8192,4283,green-800,"3170.50,1386.50"
Kradangnga_800_3.png,8192,4283,coconut-800,"674.51,2395.71;744.48,1435.70;2629.20,2498.00;4614.50,3655.71;6254.48,1225.71;5774.50,1235.71;5225.99,2032.94;5349.42,2061.40;6593.12,2820.93;4820.20,3152.70;4789.30,2716.50"
Kradangnga_800_3.png,8192,4283,coconut-800,"1914.70,3933.00;2624.00,1829.00;3220.20,1983.80"
Kradangnga_800_3.png,8192,4283,coconut-800,"5554.00,1989.00;4764.00,1569.00;4605.60,3142.50"
Kradangnga_800_3.png,8192,4283,coconut-800,"2729.30,2379.80"
Kradangnga_800_3.png,8192,4283,coconut-800,"3956.70,2889.70;2708.22,2031.15;6322.81,1027.81;6141.10,2180.00;7486.20,887.50"
Kradangnga_800_3.png,8192,4283,coconut-800,"2893.00,948.00"
Kradangnga_800_3.png,8192,4283,coconut-800,"2196.40,1149.10;2703.00,848.00;2799.80,650.00;2823.00,1098.00;6062.50,2422.50;1493.00,2868.00;2488.80,2790.60;3453.00,2748.00;6370.00,2960.40;6113.00,1018.00;5923.00,1148.00"
Kradangnga_800_3.png,8192,4283,coconut-800,"4782.24,1806.69;2026.34,4101.91;6230.12,3279.25;7778.10,1340.30;5100.10,2923.10;4129.05,3595.97;6751.10,2803.80"
Kradangnga_800_3.png,8192,4283,green-800,"5282.70,1630.20"
Kradangnga_800_3.png,8192,4283,coconut-800,"703.00,1798.00;7418.30,2926.00"
Kradangnga_800_3.png,8192,4283,coconut-800,"2880.30,1915.00;2612.30,4105.50;3959.80,3039.10"
Kradangnga_800_3.png,8192,4283,coconut-800,"4015.10,2955.30;6157.00,1437.00;3837.00,778.00;5090.00,2110.00;3957.00,3591.00;6252.60,4106.60;1799.00,2180.00;2972.00,2448.00;3043.30,3035.80"
Kradangnga_800_3.png,8192,4283,coconut-800,"5593.00,2250.00"
Kradangnga_800_3.png,8192,4283,coconut-800,"1912.10,4135.80;3743.00,2750.00;5313.00,3730.00;5639.20,4127.50;4723.00,3480.00;4613.00,1650.00"
Kradangnga_800_3.png,8192,4283,coconut-800,"4490.20,921.20;4580.00,1076.00"
Kradangnga_800_3.png,8192,4283,coconut-800,"7435.66,3243.43;5288.96,1911.00;7131.34,669.04;1136.70,293.30;5258.20,3927.50"
Kradangnga_800_3.png,8192,4283,green-800,"2886.60,4091.10;2969.29,4023.48;3101.70,4068.40"
Kradangnga_800_3.png,8192,4283,coconut-800,"1734.00,179.00;1917.10,162.50;2206.80,138.10;2557.10,1050.20;2744.00,2729.00;7158.80,3810.10;4736.70,2996.50"
Kradangnga_800_3.png,8192,4283,coconut-800,"5108.10,2505.70;3136.00,3454.00;3646.00,3224.00;2477.60,786.40"
Kradangnga_800_3.png,8192,4283,coconut-800,"4488.00,2206.00;958.00,2156.00;1258.00,806.00;1028.60,418.50;704.00,135.00;5688.00,3816.60;4836.00,2565.00;1228.00,2989.00;4049.00,2022.00;2419.00,1802.00;3061.00,2503.60"
Kradangnga_800_3.png,8192,4283,coconut-800,"667.20,3760.90;2462.99,4188.07;2535.80,1957.10;4864.99,836.66;4950.44,608.80;7388.20,3970.40;6823.62,2278.81;6973.63,2378.50;266.50,3898.30"
Kradangnga_800_4.png,8192,4283,non-green-800,"3631.84,1295.03;3664.71,1368.98;3294.90,1434.70;3336.00,1541.50"
Kradangnga_800_4.png,8192,4283,non-green-800,"3582.54,1714.08;3787.96,1599.04;5727.09,1007.44;4453.51,859.54;4560.32,810.24;4675.36,777.38;4363.12,399.41;2382.91,300.81;2251.44,341.90;2202.14,194.00;1676.28,514.45;6606.27,3316.32;5086.19,1631.91;5521.67,3833.97;5414.86,3751.81;5225.87,3472.44;3508.59,2026.31;3812.61,1845.54;4313.82,1393.63;4256.31,1015.66;2703.36,859.54;1668.10,300.80"
Kradangnga_800_4.png,8192,4283,non-green-800,"6031.10,2207.08;6096.84,2165.99;6096.84,2018.09;7017.10,3850.40;5735.30,3891.49;5579.19,3932.57;2695.14,3406.71;2678.71,752.73;2958.08,374.76;4773.96,539.10;4395.99,571.96;4626.06,522.66;3796.20,744.50;3829.04,1360.76"
Kradangnga_800_4.png,8192,4283,non-green-800,"2321.00,112.30"
Kradangnga_800_4.png,8192,4283,non-green-800,"5608.00,1710.00;5387.00,1306.00;6650.00,4104.50;3188.40,1512.40"
Kradangnga_800_4.png,8192,4283,non-green-800,"5124.60,1455.20"
Kradangnga_800_4.png,8192,4283,non-green-800,"3243.00,2289.00;3566.20,2300.40"
Kradangnga_800_4.png,8192,4283,non-green-800,"114.00,3071.00;5467.10,452.00"
Kradangnga_800_4.png,8192,4283,non-green-800,"3218.00,4029.10"
Kradangnga_800_4.png,8192,4283,green-800,"4955.00,664.00;5075.00,984.00;5255.00,1444.00;5425.00,1774.00;5725.00,2204.00;6045.00,2674.00;6295.00,3014.00;6765.00,3714.00;6985.00,4104.00"
Kradangnga_800_4.png,8192,4283,green-800,"6325.00,3904.00;4842.60,169.60"
Kradangnga_800_4.png,8192,4283,green-800,"5344.90,530.40;4642.60,99.50"
Kradangnga_800_4.png,8192,4283,green-800,"6329.90,396.80"
Kradangnga_800_4.png,8192,4283,green-800,"1795.84,270.17"
Kradangnga_800_4.png,8192,4283,green-800,"4877.42,1014.07;4973.40,900.30"
Kradangnga_800_4.png,8192,4283,green-800,"6146.90,2570.90"
Kradangnga_800_4.png,8192,4283,coconut-800,"887.00,1600.00;1227.00,2600.00;977.00,1730.00;1027.00,1300.00;2467.00,3550.00;877.00,3890.00;687.00,3540.00;1217.00,2100.00;2037.00,3290.00;3787.00,2840.00;4177.00,2790.00;4707.00,1330.00;5167.00,2070.00;4097.00,3800.00;3947.00,1640.00;6607.70,2252.30"
Kradangnga_800_4.png,8192,4283,coconut-800,"1058.00,1739.00"
Kradangnga_800_4.png,8192,4283,coconut-800,"5045.00,3170.00;7075.00,2580.00;6995.00,2540.00;6598.00,2800.00"
Sambava_800_1.png,8192,4283,non-green-800,"4215.22,1425.67"
Sambava_800_1.png,8192,4283,green-800,"5882.00,4158.00;6192.00,4018.00;5262.00,3288.00;3912.00,3978.00;4292.00,4128.00;4842.00,3738.00;5792.00,4178.00;6222.00,2948.00;6122.00,2508.00;6112.00,2768.00;6082.00,2248.00;6142.00,2158.00;6092.00,1718.00;5992.00,1468.00;5972.00,1328.00;5992.00,1028.00;5952.00,208.00"
Sambava_800_1.png,8192,4283,Coconut-800,"1641.81,260.91;1659.90,411.66"
Sambava_800_1.png,8192,4283,sea-800,"7185.46,177.20;7315.36,420.77;7047.44,769.88;7477.74,883.55;7477.74,1346.32;7104.27,1216.42;7794.38,1963.36;7364.08,2263.76;7177.34,1963.36;7810.62,1614.25;7834.97,972.85;7502.10,1800.98;7867.45,1273.25;7908.04,591.26;7607.64,615.62;7656.36,217.79;7924.28,234.03;7948.64,437.00;7745.66,437.00;7485.86,128.48;7364.08,688.69;7258.53,989.09;7429.03,1192.06;7315.36,1557.42;7023.08,1646.72;6868.82,2012.08;7096.15,2190.69;7372.19,2474.86;7152.98,2872.68;6852.58,2929.52;6811.99,3246.15;6811.99,3400.41;7096.15,3562.79;7088.03,3822.60;6755.16,4009.33;6682.08,3765.77;6649.61,4114.88;6868.01,2458.62;6800.62,2383.11;6764.90,2505.71;6726.74,2309.23;6778.70,1483.53;6600.08,704.12;6713.75,338.77;6713.75,95.20;7517.52,428.07;7249.60,1345.51;7006.03,1451.06;6900.48,1126.30;7111.58,509.26;7631.19,1093.83;7614.95,825.90;8045.25,785.31;8053.37,395.60;8061.49,135.79;7817.92,135.79;7614.95,3302.17;7225.24,3237.22;7452.57,3781.19;7850.40,3838.02;7468.81,3521.39;7736.73,3488.91;7809.80,2936.82;7590.59,2896.23;7485.05,3156.03;7476.93,2668.90;7070.98,2652.66;6819.29,2733.85;6681.27,3074.84;6640.68,3367.13;6697.51,3545.74;6965.44,3610.69;7046.62,3147.91;7273.95,3594.46;7160.29,4008.52;7533.76,4179.02;7590.59,3886.74;7314.55,4114.07;7038.51,4162.78;7801.69,4138.42;8020.90,4114.07;8020.90,3667.53;7631.19,3635.05;8004.66,3334.65;7817.92,3204.75;7355.14,2993.66;7322.67,3383.36;7079.10,3367.13;7712.38,2482.16;7623.07,2100.57;8020.90,2181.76;8045.25,2603.95;7761.09,2717.61;8061.49,2953.06;8004.66,1775.82;8061.49,1410.46;7598.71,1507.89;7209.00,1783.93;6721.87,947.68;6989.79,939.57;6811.18,663.52;6811.18,1775.82;6762.46,2043.74;6689.39,2896.23;8029.02,1061.35;7817.92,2254.83"
Sambava_800_1.png,8192,4283,sea-800,"7355.14,1986.91;7939.71,2465.92;7980.30,3935.45;7679.90,4032.88;7834.16,3667.53;7541.88,2368.50;7087.22,2474.04;6973.55,1873.24;6941.08,3058.61;6973.55,2806.92;7160.29,3082.96;7257.72,2774.44;7265.84,2579.59;7209.00,2352.26;6908.60,2222.36;7241.48,2157.41;7014.15,2019.38;7168.41,679.76;7363.26,314.41;7720.50,1783.93;8029.02,2003.15"
Sambava_800_1.png,8192,4283,non-green-800,"6380.87,70.84;6340.28,176.39;6324.04,346.88;6332.16,501.14;6332.16,606.69;6405.23,720.35;6388.99,801.54;6364.63,947.68;6413.35,1207.49;6462.06,1077.59;6340.28,1085.71;6315.92,1223.73;6307.80,1386.11;6462.06,1345.51;6356.52,1313.04;6510.78,1239.97;6494.54,1507.89;6397.11,1459.18;6421.47,1662.15;6340.28,1556.60;6307.80,1670.27;6394.67,1753.89;6387.37,1873.24;6483.98,1846.45"
Sambava_800_1.png,8192,4283,non-green-800,"6384.00,2088.00;6394.00,2298.00;6394.00,2498.00;6404.00,2738.00;6434.00,2888.00;6514.00,2428.00;6514.00,2238.00;6394.00,3098.00;6354.00,3618.00;6374.00,3358.00;6374.00,3898.00;6404.00,3788.00;6374.00,4088.00"
Sambava_800_1.png,8192,4283,non-green-800,"6524.00,2618.00;6514.00,2038.00;2704.00,2128.00;2714.00,2198.00;2454.00,2568.00;2454.00,2688.00;2454.00,2788.00;1814.00,4088.00;1774.00,4158.00;1724.00,4218.00"
Sambava_800_1.png,8192,4283,non-green-800,"4098.90,769.10;2214.00,3588.00;2154.00,3698.00;2141.00,3616.00;2375.00,3616.00;2281.00,3613.00;2182.00,3502.00;2782.00,2132.00"
Sambava_800_1.png,8192,4283,non-green-800,"1852.00,2222.00;1922.00,2282.00;1844.00,2321.00;1952.00,2622.00;1978.00,2570.00;2087.00,2450.00;1886.00,2460.00;1956.00,2450.00;1906.00,2380.00;1916.00,2150.00;2546.00,350.00;2521.40,250.00;2506.00,150.00"
Sambava_800_1.png,8192,4283,non-green-800,"4124.00,543.00;4104.00,633.00;4194.00,603.00"
Sambava_800_1.png,8192,4283,non-green-800,"4134.00,694.00"
Sambava_800_1.png,8192,4283,non-green-800,"2569.00,503.00;2579.00,683.00"
Sambava_800_1.png,8192,4283,non-green-800,"2179.00,4103.00;2129.00,4183.00;2049.00,4213.00"
Sambava_800_1.png,8192,4283,green-800,"2779.00,3703.00;2929.00,3253.00;2789.00,3212.90;2679.00,3333.00;2699.00,3483.00;2979.00,3803.00;2922.00,3944.00;2697.00,3998.00;2845.00,3933.00;2814.00,4138.00;3050.00,4175.00;3271.00,4110.00;3496.00,4113.00;3337.00,4070.00;3590.00,4065.00;3570.00,3935.00;4080.00,4205.00;4080.00,4125.00"
Sambava_800_1.png,8192,4283,green-800,"2712.00,4218.00;4562.00,3398.00;6012.00,3508.00;5692.00,3418.00;5542.00,3608.00;5972.00,3798.00;6122.00,3088.00;5112.00,3148.00;5042.00,3508.00"
Sambava_800_1.png,8192,4283,green-800,"6102.00,2618.00;5642.00,3168.00;4922.00,3898.00;5242.00,3598.00;5232.00,3828.00;4242.00,3648.00;5342.00,4028.00;4542.00,3698.00;4888.00,4221.00;4360.00,3771.00;4239.00,3788.00;5823.00,3819.00;5391.00,3767.00;4933.00,3370.00;4852.00,3398.00;5897.00,4066.00;6037.00,3946.00;6057.00,3276.00;6027.00,1766.00;6047.00,1666.00;5961.00,879.00;4231.00,299.00;4281.00,229.00;4131.00,1679.00;4231.00,1249.00;4221.00,1119.00;4094.50,1021.90;4011.00,1119.00;3991.00,1319.00;4251.00,499.00;4331.00,1019.00;3201.00,419.00;4071.00,1569.00;1761.00,659.00;2181.00,1749.00;1501.00,3189.00;1921.00,3489.00;2511.00,3979.00;2471.00,3419.00;2401.00,3359.00;2821.00,2949.00;2071.00,3139.00;1771.00,2709.00;771.00,2069.00;1231.00,3079.00;1541.00,3429.00;1781.00,2929.00;2561.00,2279.00;2351.00,2239.00;2361.00,2389.00;2591.00,2949.00;2511.00,3719.00;721.00,679.00;1111.00,269.00;111.00,219.00;761.00,439.00;681.00,309.00;311.00,669.00;391.00,519.00;281.00,469.00;211.00,589.00;501.00,339.00;481.00,1819.00;771.00,2739.00;2261.00,1939.00;1801.00,569.00"
Sambava_800_1.png,8192,4283,green-800,"1108.00,649.00;738.00,239.00;1008.00,239.00;968.00,419.00;208.00,929.00;928.00,549.00;898.00,289.00;3968.00,549.00;4098.00,339.00;4088.00,159.00;5368.00,3189.00;5302.00,3463.00;5672.00,3873.00;5432.00,4013.00;6232.00,4193.00;4662.00,3693.00;4763.00,4029.00;5003.00,4079.00;4693.00,3339.00;5293.00,4169.00;4452.00,3979.00;3932.00,4136.00;3912.00,3826.00"
Sambava_800_1.png,8192,4283,green-800,"1182.00,486.00;202.00,236.00;592.00,246.00;302.00,86.00;72.00,86.00;102.00,836.00;302.00,986.00;422.00,646.00"
Sambava_800_1.png,8192,4283,Coconut-800,"3159.10,2142.60;3183.39,2285.41;2980.70,2277.30"
Sambava_800_1.png,8192,4283,Coconut-800,"3367.80,3547.20"
Sambava_800_1.png,8192,4283,Coconut-800,"3374.65,2722.92;3899.37,2230.48;3589.92,2383.86;3065.20,2373.10;3070.60,2461.90;3057.12,2303.14"
Sambava_800_1.png,8192,4283,Coconut-800,"3086.72,2526.48;3105.56,2682.55;3156.69,2642.19;3124.40,2830.55;3699.98,3536.37;3919.01,3196.51;3878.92,3397.52"
Sambava_800_1.png,8192,4283,Coconut-800,"4403.64,1660.27"
Sambava_800_1.png,8192,4283,Coconut-800,"4436.90,2788.69;4453.18,2863.11;4762.49,2286.34;4231.54,3126.38;4174.33,3183.82;4222.93,3062.19"
Sambava_800_1.png,8192,4283,Coconut-800,"4258.29,2935.50"
Sambava_800_1.png,8192,4283,Coconut-800,"456.92,1534.35;578.01,1593.55;650.67,1625.84;4979.50,126.20"
Sambava_800_1.png,8192,4283,non-green-800,"433.61,3707.69;393.60,3674.90;389.60,3629.40;411.90,3574.10;458.50,3898.70;392.59,3836.35;452.25,3961.27;551.07,4086.19;588.50,4044.00;642.44,4035.85;1786.20,4220.50"
Sambava_800_1.png,8192,4283,Coconut-800,"3396.71,3285.31;3237.95,3489.82;3243.33,3570.54;3286.39,3522.11;3905.29,3554.40;3816.49,2957.02;3754.60,3010.84;3539.33,2916.66;3547.40,2997.39;3585.07,3218.04;4053.29,2919.35;4053.29,2844.01;4031.76,2682.55;4042.52,2771.35;3894.53,2714.84;3891.84,2636.81;3824.56,2607.21;3867.62,2488.81;3733.07,2432.30;3663.11,2413.46;3609.29,2459.21;3512.42,2771.35;4572.63,2776.73;4586.08,2835.93;4691.03,3096.95;4857.86,2957.02;4503.70,2737.70;4841.70,2803.60"
Sambava_800_1.png,8192,4283,Coconut-800,"3317.10,2274.20;5576.20,1990.80;4484.00,2182.70;1165.97,1545.92;3287.60,2546.40;568.59,2027.59;407.10,1739.70"
